X,Y,FID,OBJECTID,LOCN,CATEGORY,CAT_DESC,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,SITE_POLY,MAP_POLY,LABEL,MAP_DESC,MPD_DESC,PLANREF1,INDEXCHTR,PHASE,CAL,ORIGNAME,CONFIG,CONGRESS,ASSEMBLY,BOE,LACOUNCIL,SENATE,SUPERVISOR,FULLNAME,CDSCODE,CHARTER,P_ESC,ESC,SCHOOL_ID,CCC,DLP,LD,P_LD,PREFCCC,PREFLOCN,ACTIVE,SCH_FLAG,SITE_ID,COS,COS_CCC,COSID,COS_ID,LOGRD,HIGRD,PIC_NAME,PHY_COS,LATITUDE,LONGITUDE,BSYS_TYP,BSYS_CLAS,YEAROPENED,PSC,PROP39,BOE_OLD,TYPEWEB,REGION,PHY_REGION,LAUSD_SCH,WEBLABEL,PRIORITY
-13163235.6856294,4033648.35143384,1302,0,8016,CSI,Charter Start-up Independent,PARA LOS NIÑOS MIDDLE SCHOOL,835 STANFORD AVE,LOS ANGELES,90017,J,CSI,N,CSI_N,Para Los Niños MS,Independent Charter,Middle School,0,N, ,OTHER,Para Los Niños Middle School,6-8,37,57,2,14,28,1,Para Los Niños Middle School,19647330117846,Y,EAST,XR,8016,1801601,N,XR,C,1801601,8016,Yes,Y,0, , ,0, ,6,8,Para Los Ninos MS,South Los Angeles CoS,34.03607986,-118.24734586,J,Middle School,2008, ,Lease,2,CCA,XR,E, ,Para Los Ninos MS, 
-13163329.417113,4030864.49638387,1303,0,8018,CSI,Charter Start-up Independent,SYNERGY KINETICS ACADEMY,1420 E ADAMS BLVD,LOS ANGELES,90011,J,CSI,N,CSI_N,Synergy Kinetics Acad,Independent Charter,Middle School,0,Y, ,OTHER,Synergy Kinetics Academy,6-8,37,57,5,9,28,2,Synergy Kinetics Academy,19647330117895,Y,EAST,XR,8018,1801801,N,XR,C,1801801,8018,Yes,Y,0, , ,0, ,6,8,Synergy Kinetic Acad,Historic Central Avenue CoS,34.01535374,-118.24818787,J,Middle School,2008,Yes,Co-located,2,CCA,XR,E, ,Synergy Kinetic Acad, 
-13182657.109252,4027119.68794142,1304,750,2129,CSI,Charter Start-up Independent,GOETHE INTERNATIONAL CHRTR,12500 BRADDOCK DR,LOS ANGELES,90066,E,CSI,N,CSI_N,Goethe International Chrtr,Independent Charter,Elementary School,0,N, ,OTHER,Goethe International Charter School,TK-8,36,55,4,11,28,2,Goethe International Charter School,19647330117978,Y,WEST,XR,2129,1212901,N,XR,W,1212901,2129,Yes,Y,0, , ,0, ,0,5,Goethe Intnl CS,Venice CoS,33.98746524,-118.42181145,E,Elementary School,2009, ,Yes,4,CCA,XR,W, ,Goethe Intnl CS, 
-13182654.7429125,4067744.64014254,1305,0,7717, , ,CHAVEZ LA - ASE,1001 ARROYO AVE,SAN FERNANDO,91340,S,HS,N,HS_N,Chavez LA - Acad of Scientific Exploration,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,N,Phase 2,1 TRK,Valley Region HS #5,9-12,29,43,6,SF,20,3,Cesar E. Chavez Learning Academies - Academy of Scientific Exploration (ASE),19647330124396,N,NORTH,XP,7717,1771701,N,NE,NE,1771701,7717,Yes,Y,0,San Fernando Valley/Sylmar CoS,1350601,3506,3506,9,12,Chavez LA ASE,San Fernando Valley/Sylmar CoS,34.28951946,-118.42179017,S,Senior High School,2011, , ,6,HS,N,N,Yes,Chavez LA ASE, 
-13162351.8734085,4042623.90819834,1306,0,8577, , ,SOTOMAYOR ARTS & SCI MAG,2050 SAN FERNANDO RD,LOS ANGELES,90065,SP,M,Y,M_Y,Sotomayor Arts & Sci Mag,Magnet School,Span Magnet - Self Contained,0,Y,Phase 2,1 TRK,Central Region HS #13,6-12,34,52,5,1,26,1,Sonia M. Sotomayor Arts & Sciences Magnet,19647330124412,N,EAST,XP,8577,1857701,N,C,C,1857701,8577,Yes,Y,193556,Glassell Park/Los Feliz CoS,1349201,3494,3494,6,12,Sotomayor Art/Sci Mag,Glassell Park/Los Feliz CoS,34.10286942,-118.23940644,SP,Span Magnet,2011, , ,5,M,W,W,Yes,Sotomayor Art/Sci Mag, 
-13162258.1764404,4042572.8830381,1307,0,7687,CSI,Charter Start-up Independent,PUC EARLY COLLEGE ACAD FOR LEADERS AND SCHOLARS (ECALS),2050 SAN FERNANDO RD,LOS ANGELES,90065,S,CSI,N,CSI_N,PUC Early College Acad for Ldrs & Scholars,Independent Charter,High School,0,Y,Phase 2,OTHER,Central Region HS #13,9-12,34,52,5,1,26,1,PUC Early College Academy for Leaders and Scholars,19647330124933,Y,EAST,XR,7687,1768701,N,XR,C,1768701,7687,Yes,Y,0, , ,0, ,9,12,PUC ECALS,Glassell Park/Los Feliz CoS,34.10248988,-118.23856474,S,Senior High School,2011,Yes,Co-located,5,CCA,XR,W, ,PUC ECALS, 
-13162060.2434786,4021328.0686291,1308,0,5188,CSI,Charter Start-up Independent,KIPP PHILOSOPHERS ACAD,1999 E 102ND ST,LOS ANGELES,90002,E,CSI,N,CSI_N,KIPP Philosophers Acad,Independent Charter,Span School,0,N, ,OTHER,KIPP Philosophers Acad,5-8,43,65,7,15,35,2,KIPP Philosophers Academy,19647330125609,Y,SOUTH,XR,5188,1518801,N,XR,S,1518801,5188,Yes,Y,0, , ,0, ,5,7,KIPP Philosophers Ac,Achievement Network CoS,33.94431559,-118.23678669,E,Elementary School,2012, , ,7,CCA,XR,S, ,KIPP Philosophers Ac, 
-13153630.6557873,4034185.62004056,1309,0,5189,CSI,Charter Start-up Independent,KIPP SOL ACAD,4800 E CESAR CHAVEZ AVE,LOS ANGELES,90022,E,CSI,N,CSI_N,KIPP Sol Acad,Independent Charter,Span School,0,N, ,OTHER,KIPP Sol Acad,5-8,34,52,2,CO,26,1,KIPP Sol Academy,19647330125641,Y,EAST,E,5189,1518901,N,XR,E,1518901,5189,Yes,Y,0, , ,0, ,5,5,KIPP Sol Academy,East Los Angeles CoS,34.0400793,-118.16106243,E,Elementary School,2013, , ,2,CCA,XR,E, ,KIPP Sol Academy, 
-13195974.8821781,4060719.89800867,1310,50,2706, , ,CALAHAN ST ES,18722 KNAPP ST,NORTHRIDGE,91324,E,ES,Y,ES_Y,Calahan St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Calahan St,K-5,32,40,3,12,27,3,Calahan Street Elementary School,19647336016257,N,NORTH,N,2706,1270601,N,NW,NW,1270601,2706,Yes,Y,13747,Cleveland CoS,1351301,3513,3513,0,5,Calahan St El,Cleveland CoS,34.23736642,-118.541447,E,Elementary School,1958, , ,3,ES,N,N,Yes,Calahan St El, 
-13189128.2581748,4064090.30044007,1311,51,8354, , ,PORTER MS,15960 KINGSBURY ST,GRANADA HILLS,91344,J,MS,Y,MS_Y,Porter Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y, ,1 TRK,Porter Middle,6-8,27,40,3,12,20,3,George K. Porter Middle School,19647336058242,N,NORTH,N,8354,1835401,N,NW,NW,1835401,8354,Yes,Y,13807,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,6,8,Porter MS,Kennedy/NAHS/VAAS CoS,34.26239298,-118.47994274,J,Middle School,1959, , ,3,MS,N,N,Yes,Porter MS, 
-13188932.6985495,4064768.95753634,1312,52,4452, , ,HASKELL STEAM MAG,15850 TULSA ST,GRANADA HILLS,91344,ES,M,Y,M_Y,Haskell STEAM Mag,Magnet School,Elementary School Magnet - Self Contained,0,Y, ,1 TRK,Haskell,K-5,27,40,3,12,27,3,"Haskell Science, Technology, Engineering, Arts and Mathematics Magnet",19647336017503,N,NORTH,N,4452,1445201,N,NW,NW,1445201,4452,Yes,Y,13736,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,0,5,Haskell El STEAM Mag,Kennedy/NAHS/VAAS CoS,34.26743137,-118.478186,ES,Magnet-Self Contained (Elem),1956, , ,3,M,N,N,Yes,Haskell El STEAM Mag, 
-13190517.8818963,4065014.49385038,1313,53,7247, , ,TULSA ST ES,10900 HAYVENHURST AVE,GRANADA HILLS,91344,E,ES,Y,ES_Y,Tulsa St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Tulsa St,K-5,27,40,3,12,27,3,Tulsa Street Elementary School,19647336019566,N,NORTH,N,7247,1724701,N,NW,NW,1724701,7247,Yes,Y,13693,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,0,5,Tulsa St El,Kennedy/NAHS/VAAS CoS,34.26925417,-118.49242594,E,Elementary School,1955, , ,3,ES,N,N,Yes,Tulsa St El, 
-13188461.4986794,4065643.50372743,1314,54,3335, , ,DANUBE AVE ES,11220 DANUBE AVE,GRANADA HILLS,91344,E,ES,Y,ES_Y,Danube Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Danube Ave,K-5,27,40,3,12,27,3,Danube Avenue Elementary School,19647336016695,N,NORTH,N,3335,1333501,N,NW,NW,1333501,3335,Yes,Y,13845,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,0,5,Danube Ave El,Kennedy/NAHS/VAAS CoS,34.27392361,-118.47395314,E,Elementary School,1960, , ,3,ES,N,N,Yes,Danube Ave El, 
-13192229.9719887,4064663.50016249,1315,56,4233, , ,GRANADA,17170 TRIBUNE ST,GRANADA HILLS,91344,E,ES,Y,ES_Y,Granada,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Granada,K-5,27,40,3,12,27,3,Granada Elementary School,19647336017339,N,NORTH,N,4233,1423301,N,NW,NW,1423301,4233,Yes,Y,13561,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,0,5,Granada El,Kennedy/NAHS/VAAS CoS,34.26664847,-118.50780591,E,Elementary School,1928, , ,3,ES,N,N,Yes,Granada El, 
-13182323.6755184,4028074.84803845,1316,514,2127,CSI,Charter Start-up Independent,ICEF VISTA ES ACAD,4471 INGLEWOOD BLVD,LOS ANGELES,90066,E,CSI,N,CSI_N,ICEF Vista Acad,Independent Charter,Elementary School,0,N, ,OTHER,Inner City Education Foundation ES #4,TK-5,36,55,4,11,28,2,Inner City Education Foundation Vista Elementary Academy,19647330117937,Y,WEST,XR,2127a,1212701,N,XR,W,1212701,2127,Yes,Y,0, , ,0, ,0,5,ICEF Vista El Acad,Venice CoS,33.99457942,-118.41881617,E,Elementary School,2008, , ,4,CCA,XR,W, ,ICEF Vista El Acad, 
-13165607.1396483,4020063.94409075,1317,0,8087,CCI,Charter Conversion Independent,LOCKE COLLEGE PREP ACAD HS,325 E. 111TH ST,LOS ANGELES,90061,S,CCI,Y,CCI_Y,Locke College Prep Acad High,Independent Charter,High School, ,Y, ,OTHER,Animo Locke #1,9-12,43,57,7,8,35,2,Alain Leroy Locke College Preparatory Academy High School,19647330118588,Y,SOUTH,XR,8087,1808701,N,XR,S,1808701,8087,Yes,Y,0, , ,0, ,9,12,Locke College Prep,Fremont CoS,33.9348945,-118.268649,S,Senior High School,2008, ,Sole Occu*,7,CCA,XR,S, ,Locke College Prep, 
-13162258.1764404,4042572.8830381,1318,0,7760,CSI,Charter Start-up Independent,ALLIANCE TENNENBAUM FAMILY TECH HS,2050 SAN FERNANDO RD,LOS ANGELES,90065,S,CSI,N,CSI_N,Alliance Tennenbaum Family Tech High,Independent Charter,High School,0,Y,Phase 2,OTHER,Central Region HS #13,9-12,34,52,5,1,26,1,Alliance Tennenbaum Family Technology High School,19647330121293,Y,EAST,XR,7760,1776001,N,XR,C,1776001,7760,Yes,Y,0, , ,0, ,9,12,Alliance Tennenbaum,Glassell Park/Los Feliz CoS,34.10248988,-118.23856474,S,Senior High School,2011,Yes,Co-located,5,CCA,XR,W, ,Alliance Tennenbaum, 
-13163365.4300384,4030800.36660219,1319,0,5173, , ,NAVA LRNG ACAD,1420 E ADAMS BLVD,LOS ANGELES,90011,J,MS,Y,MS_Y,Nava Lrng Acad,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y,Phase 2,1 TRK,Central Region MS #7,6-8,37,57,5,9,28,2,Dr. Julian Nava Learning Academy,19647330124453,N,EAST,XP,5173,1517301,N,C,C,1517301,5173,Yes,Y,0,Historic Central Avenue CoS,1388001,3488,3488,6,8,Nava Learning Academy,Historic Central Avenue CoS,34.01487623,-118.24851138,J,Middle School,2011, , ,2,MS,E,E,Yes,Nava Learning Academy, 
-13165482.6641776,4027962.46591134,1320,0,7692,CSI,Charter Start-up Independent,SYNERGY QUANTUM ACAD,300 E 53RD ST,LOS ANGELES,90011,S,CSI,N,CSI_N,Synergy Quantum Acad,Independent Charter,High School,0,Y,Phase 3,OTHER,Central Region HS #16,9-12,37,57,7,9,28,2,Synergy Quantum Academy,19647330124560,Y,EAST,XR,7692,1769201,N,XR,C,1769201,7692,Yes,Y,0, , ,0, ,9,12,Synergy Quantum Acad,Historic Central Avenue CoS,33.99374241,-118.26753081,S,Senior High School,2011,Yes,Co-located,7,CCA,XR,E, ,Synergy Quantum Acad, 
-13167116.4442028,4037207.23774142,1321,726,5177,CSI,Charter Start-up Independent,RISE KO HYANG MS,600 S LA FAYETTE PARK PL,LOS ANGELES,90057,J,CSI,N,CSI_N,Rise Kohyang Middle,Independent Charter,Middle School,0,N, ,OTHER,Rise Ko Hyang Middle,6-8,34,54,2,1,26,2,Rise Ko Hyang Charter Middle School,19647330124222,Y,EAST,XR,5177,1517701,N,XR,C,1517701,5177,Yes,Y,0, , ,0, ,6,7,Rise Kohyang Mid,MacArthur Park CoS,34.06256881,-118.2822073,J,Middle School,2012, , ,2,CCA,XR,E, ,Rise Kohyang Mid, 
-13168173.4458812,4030630.46600871,1322,0,7672,CSI,Charter Start-up Independent,EDNOVATE - USC HYBRID COL PREP,3939 S VERMONT AVE,LOS ANGELES,90037,S,CSI,N,CSI_N,Ednovate - USC Hybrid Col Prep,Independent Charter,High School,0,N, ,OTHER,USC Hybrid High,9-12,37,57,1,8,28,2,Ednovate - University of Southern California Hybrid College Preparatory,19647330125864,Y,WEST,XR,7672,1767201,N,XR,C,1767201,7672,Yes,Y,0, , ,0, ,9,10,Ednovate-USC HHCP,Manual Arts/Vermont Square CoS,34.01361113,-118.29170251,S,Senior High School,2012, , ,1,CCA,XR,S, ,Ednovate-USC HHCP, 
-13185005.7793303,4070161.4690653,1323,0,7658, , ,SYLMAR BHE MAG,13050 BORDEN AVE,LOS ANGELES,91342,SS,M,N,M_N,Sylmar BHE Mag,Magnet School,High School Magnet - Self Contained,0,Y, ,1 TRK,Sylmar Promise,9-12,29,43,6,7,20,3,Sylmar Biotech Health/Engineering Magnet,19647330130997,N,NORTH,XP,7658,1765801,N,NE,NE,1765801,7658,Yes,Y,0,San Fernando Valley/Sylmar CoS,1350601,3506,3506,9,12,Sylmar Acad BH/E Mag,San Fernando Valley/Sylmar CoS,34.30745499,-118.44290989,SS,Magnet-Self Contained (Senior),2012, , ,6,M,N,N,Yes,Sylmar Acad BH/E Mag, 
-13166203.6678252,4004950.69265985,1324,0,7656, , ,ACAD OF MED ARTS AT CARSON HS,22328 S MAIN ST,CARSON,90745,S,HS,N,HS_N,Acad of Med Arts at Carson High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,N, ,1 TRK,Acad of Med Arts at Carson High,9-12,44,69,7,CAR,35,2,Academy of Medical Arts at Carson High,19647330126623,N,SOUTH,XP,7656,1765601,N,S,S,1765601,7656,Yes,Y,0,Carson CoS,1351901,3519,3519,9,12,Carson Acad Med Arts,Carson CoS,33.82217987,-118.27400771,S,Senior High School,2012, , ,7,HS,S,S,Yes,Carson Acad Med Arts, 
-13166203.6678252,4004950.69265985,1325,0,7657, , ,CARSON ACAD ED AND EMP,22328 S MAIN ST,CARSON,90745,S,HS,N,HS_N,Carson Acad Ed and Emp,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,N, ,1 TRK,Carson Acad Ed and Emp,9-12,44,69,7,CAR,35,2,Academy of Education and Empowerment at Carson High,19647330126615,N,SOUTH,XP,7657,1765701,N,S,S,1765701,7657,Yes,Y,0,Carson CoS,1351901,3519,3519,9,12,Carson Acad Ed & Emp,Carson CoS,33.82217987,-118.27400771,S,Senior High School,2012, , ,7,HS,S,S,Yes,Carson Acad Ed & Emp, 
-13192713.2637379,4063707.95398936,1326,57,8174, , ,HENRY MS,17340 SAN JOSE ST,GRANADA HILLS,91344,J,MS,Y,MS_Y,Henry Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y,1,1 TRK,Henry Middle,6-8,32,40,3,12,27,3,Patrick Henry Middle School,19647336061485,N,NORTH,N,8174,1817401,N,NW,NW,1817401,8174,Yes,Y,13658,Kennedy/NAHS/VAAS CoS,1351401,3514,3514,6,8,Henry MS,Kennedy/NAHS/VAAS CoS,34.25955428,-118.51214739,J,Middle School,1957, , ,3,MS,N,N,Yes,Henry MS, 
-13176644.0618307,4048625.72498514,1327,219,6288, , ,RIO VISTA ES,4243 SATSUMA AVE,NORTH HOLLYWOOD,91602,E,ES,Y,ES_Y,Rio Vista,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Rio Vista,K-5,32,44,6,2,27,5,Rio Vista Elementary School,19647336018907,N,NORTH,N,6288,1628801,N,NE,NE,1628801,6288,Yes,Y,13441,North Hollywood/Valley Village CoS,1350401,3504,3504,0,5,Rio Vista El,North Hollywood/Valley Village CoS,34.1475012,-118.36779533,E,Elementary School,1924, , ,3,ES,N,N,Yes,Rio Vista El, 
-13176757.3375397,4048659.23849122,1328,220,1944, , ,CARLSON HOSP (K-12),10952 WHIPPLE ST,NORTH HOLLYWOOD,91602,CH,SS,Y,SS_Y,Carlson Hospital School,"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,Y, ,1 TRK,Carlson Hospital School,K-12,32,44,6,2,27,5,Berenece Carlson Home Hospital School,19647336069157,N,NORTH,XS,1944,1194401,N,NE,NE,1194401,1944,Yes,Y,0,North Hollywood/Valley Village CoS,1350401,3504,3504,0,12,Carlson Hospital,North Hollywood/Valley Village CoS,34.14775035,-118.3688129,CH,Home & Hospital,1970, , ,3,SS,XS,N,Yes,Carlson Hospital, 
-13158529.0132833,4046507.25314687,1329,222,8614, , ,EAGLE ROCK HS,1750 YOSEMITE DR,LOS ANGELES,90041,EJ,SS,Y,SS_Y,Eagle Rock High,"Span School (Span School, Special Ed School)",Span School,0,Y, ,1 TRK,Eagle Rock High,7-12,34,52,5,14,26,1,Eagle Rock High School,19647331932540,N,EAST,E,8614,1861401,N,C,C,1861401,8614,Yes,Y,13553,Eagle Rock/Highland Park CoS,1349001,3490,3490,7,12,Eagle Rock HS,Eagle Rock/Highland Park CoS,34.13175013,-118.2050651,EJ,Span Schools (Not Magnets),1927, , ,5,SS,E,E,Yes,Eagle Rock HS, 
-13156457.7454516,4046106.70608129,1330,225,2151, , ,ANNANDALE ES,6125 POPPY PEAK DR,LOS ANGELES,90042,E,ES,Y,ES_Y,Annandale,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Annandale,K-5,34,52,5,14,26,1,Annandale Elementary School,19647336015838,N,EAST,E,2151,1215101,N,C,C,1215101,2151,Yes,Y,13371,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,5,Annandale El,Eagle Rock/Highland Park CoS,34.12877169,-118.18645859,E,Elementary School,1912, , ,5,ES,E,E,Yes,Annandale El, 
-13174184.9650039,4040150.00026912,1331,229,5219, , ,MELROSE AVE ES G/HA MAG,731 N DETROIT ST,LOS ANGELES,90046,ES,M,Y,M_Y,Melrose Ave Mag,Magnet School,Elementary School Magnet - Self Contained,0,Y, ,1 TRK,Melrose Ave,K-5,30,51,4,5,24,3,Melrose Avenue Elementary Gifted/High Ability Magnet,19647336018113,N,WEST,W,5219,1521901,N,W,W,1521901,5219,Yes,Y,13521,Fairfax CoS,1352801,3528,3528,0,5,Melrose Ave El M/S Mg,Fairfax CoS,34.08446566,-118.34570489,ES,Magnet-Self Contained (Elem),1923, , ,4,M,W,W,Yes,Melrose Ave El M/S Mg, 
-13184172.3045951,4032807.12797588,1332,0,8011,CSI,Charter Start-up Independent,MAGNOLIA SCI ACAD 4,11330 W GRAHAM PL,LOS ANGELES,90064,EJ,CSI,N,CSI_N,Magnolia Science Acad 4,Independent Charter,Span School, ,N, ,OTHER,Magnolia Science Academy #4,6-12,36,55,4,11,28,3,Magnolia Science Academy 4,19647330117622,Y,WEST,XR,8011,1801101,N,XR,W,1801101,8011,Yes,Y,0, , ,0, ,6,12,Magnolia Sci Acad #4,West LA CoS,34.0298174,-118.43542268,EJ,Span Schools (Not Magnets),2008, ,Yes,4,CCA,XR,W, ,Magnolia Sci Acad #4, 
-13172563.6846013,4028062.65363119,1333,727,8460,CSI,Charter Start-up Independent,ICEF VIEW PK PREP CH MS,5311 S CRENSHAW BLVD,LOS ANGELES,90043,J,CSI,N,CSI_N,ICEF View Pk Prep Cht MS,Independent Charter,Middle School,0,N, ,OTHER,View Pk Prep Cht MS,6-8,37,55,1,8,28,2,ICEF View Park Preparatory Accelerated Charter Middle,19647336121081,Y,WEST,XR,8460,1846001,N,XR,W,1846001,8460,Yes,Y,0, , ,0, ,6,8,View Pk Prep Acc MS,H.E.E.T. (C/D) CoS,33.9944886,-118.33114069,J,Middle School,2002, , ,1,CCA,XR,W, ,View Pk Prep Acc MS, 
-13155936.4097136,4035059.19931427,1334,0,4356, , ,ANTON ES,831 N BONNIE BEACH PL,LOS ANGELES,90063,E,ES,Y,ES_Y,Anton,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,5,1 TRK,Central Region ES #19 & EEC,K-6,34,52,2,CO,26,1,William R. Anton Elementary School,19647336017446,N,EAST,E,4356,1435601,N,E,E,1435601,4356,Yes,Y,14382,East Los Angeles CoS,1349801,3498,3498,0,6,Anton El,East Los Angeles CoS,34.04658185,-118.18177536,E,Elementary School,1915, , ,2,ES,E,E,Yes,Anton El, 
-13194178.2480805,4058825.51947482,1335,122,8283, , ,NORTHRIDGE MS,17960 CHASE ST,NORTHRIDGE,91325,J,MS,Y,MS_Y,Northridge Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y,5,1 TRK,Northridge Middle,6-8,32,40,3,12,27,3,Northridge Middle School,19647336058200,N,NORTH,N,8283,1828301,N,NW,NW,1828301,8283,Yes,Y,13740,Cleveland CoS,1351301,3513,3513,6,8,Northridge MS,Cleveland CoS,34.22329665,-118.52530757,J,Middle School,1954, , ,3,MS,N,N,Yes,Northridge MS,01
-13186869.2002474,4056414.86235649,1336,136,7384, , ,VALERIO ST ES,15035 VALERIO ST,VAN NUYS,91405,E,ES,Y,ES_Y,Valerio St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Valerio St,K-5,29,46,6,6,20,3,Valerio Street Elementary School,19647336019640,N,NORTH,N,7384,1738401,N,NE,NE,1738401,7384,Yes,Y,15143,Panorama City CoS,1350501,3505,3505,0,5,Valerio St El,Panorama City CoS,34.20538902,-118.45964929,E,Elementary School,1950, , ,6,ES,N,N,Yes,Valerio St El,01
-13178304.819964,4056469.24376106,1337,147,2726, , ,CAMELLIA AVE ES,7451 CAMELLIA AVE,NORTH HOLLYWOOD,91605,E,ES,Y,ES_Y,Camellia Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,2,1 TRK,Camellia Ave,K-5,29,43,6,2,20,3,Camellia Avenue Elementary School,19647336016273,N,NORTH,N,2726,1272601,N,NE,NE,1272601,2726,Yes,Y,13587,North Hollywood/Valley Village CoS,1350401,3504,3504,0,5,Camellia Ave El,North Hollywood/Valley Village CoS,34.20579303,-118.38271416,E,Elementary School,1945, , ,6,ES,N,N,Yes,Camellia Ave El,01
-13186040.6223124,4051527.87008939,1338,206,8434, , ,VAN NUYS MS,5435 VESPER AVE,VAN NUYS,91411,J,MS,Y,MS_Y,Van Nuys Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y,4,1 TRK,Van Nuys Middle,6-8,32,44,3,4,27,3,Van Nuys Middle School,19647336058333,N,NORTH,N,8434,1843401,N,NE,NE,1843401,8434,Yes,Y,13605,Van Nuys/Valley Glen CoS,1351101,3511,3511,6,8,Van Nuys MS,Van Nuys/Valley Glen CoS,34.1690742,-118.45220605,J,Middle School,1915, , ,3,MS,N,N,Yes,Van Nuys MS,01
-13169097.1354976,4041114.66609748,1339,231,6178, , ,RAMONA ES,1133 N MARIPOSA AVE,LOS ANGELES,90029,E,ES,Y,ES_Y,Ramona,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,Phase I,1 TRK,Ramona,K-5,30,51,5,13,26,1,Ramona Elementary School,19647336018824,N,WEST,W,6178,1617801,N,W,W,1617801,6178,Yes,Y,13353,Hollywood CoS,1353401,3534,3534,0,5,Ramona El,Hollywood CoS,34.09164243,-118.30000015,E,Elementary School,1909, , ,5,ES,W,W,Yes,Ramona El,01
